,assay_id,auc,descriptor
0,1_1,0.0,mobc_es_op
1,10_19,0.0,mobc_es_op
2,10_20,0.0,mobc_es_op
3,100_277,0.5185185185185185,mobc_es_op
4,100_278,0.4285714285714286,mobc_es_op
5,104_291,0.0,mobc_es_op
6,105_355,0.0,mobc_es_op
7,105_369,0.0,mobc_es_op
8,105_361,0.0,mobc_es_op
9,105_378,0.0,mobc_es_op
10,105_352,0.0,mobc_es_op
11,104_289,0.0,mobc_es_op
12,105_377,0.0,mobc_es_op
13,105_375,0.9,mobc_es_op
14,104_325,0.0,mobc_es_op
15,104_297,0.0,mobc_es_op
16,104_295,0.0,mobc_es_op
17,104_299,0.0,mobc_es_op
18,104_300,0.0,mobc_es_op
19,104_326,0.0,mobc_es_op
20,104_319,0.0,mobc_es_op
21,104_323,0.6666666666666666,mobc_es_op
22,104_334,0.0,mobc_es_op
23,105_339,0.6,mobc_es_op
24,105_341,0.8,mobc_es_op
25,105_360,0.0,mobc_es_op
26,105_362,0.09999999999999998,mobc_es_op
27,105_374,0.09999999999999998,mobc_es_op
28,105_382,0.7,mobc_es_op
29,105_385,0.625,mobc_es_op
30,105_391,0.4285714285714286,mobc_es_op
31,106_392,1.0,mobc_es_op
32,108_394,0.0,mobc_es_op
33,109_395,0.0,mobc_es_op
34,11_21,0.0,mobc_es_op
35,11_22,0.7142857142857143,mobc_es_op
36,110_396,0.0,mobc_es_op
37,110_397,0.9393939393939394,mobc_es_op
38,110_398,0.4545454545454546,mobc_es_op
39,110_399,0.823529411764706,mobc_es_op
40,110_400,0.08823529411764708,mobc_es_op
41,110_401,0.625,mobc_es_op
42,111_402,0.5784313725490196,mobc_es_op
43,112_406,0.9166666666666667,mobc_es_op
44,113_407,0.7500000000000001,mobc_es_op
45,114_408,0.33333333333333337,mobc_es_op
46,115_409,0.0,mobc_es_op
47,116_411,0.64,mobc_es_op
48,116_412,0.0,mobc_es_op
49,116_413,0.2727272727272727,mobc_es_op
50,116_414,0.0,mobc_es_op
51,116_415,1.0,mobc_es_op
52,116_416,0.5,mobc_es_op
53,116_420,0.25,mobc_es_op
54,116_421,0.6875,mobc_es_op
55,116_424,0.0,mobc_es_op
56,116_425,0.0,mobc_es_op
57,116_426,0.4782608695652174,mobc_es_op
58,116_427,0.6521739130434783,mobc_es_op
59,117_429,0.7272727272727273,mobc_es_op
60,117_430,0.5384615384615384,mobc_es_op
61,118_432,0.71875,mobc_es_op
62,118_434,0.5714285714285714,mobc_es_op
63,12_23,0.4444444444444444,mobc_es_op
64,13_24,0.49999999999999994,mobc_es_op
65,133_474,0.0,mobc_es_op
66,134_476,0.0,mobc_es_op
67,134_477,0.0,mobc_es_op
68,135_479,0.0,mobc_es_op
69,14_25,0.5,mobc_es_op
70,143_495,0.29166666666666663,mobc_es_op
71,145_497,0.11111111111111116,mobc_es_op
72,15_26,0.0,mobc_es_op
73,153_510,0.0,mobc_es_op
74,154_511,0.875,mobc_es_op
75,16_27,0.6,mobc_es_op
76,160_519,0.36585365853658536,mobc_es_op
77,167_539,0.0,mobc_es_op
78,167_538,0.0,mobc_es_op
79,168_541,0.40909090909090906,mobc_es_op
80,168_542,0.0,mobc_es_op
81,168_543,0.0,mobc_es_op
82,169_544,0.4545454545454546,mobc_es_op
83,169_545,0.8333333333333334,mobc_es_op
84,169_548,0.0,mobc_es_op
85,169_549,0.6666666666666666,mobc_es_op
86,17_28,0.0,mobc_es_op
87,170_550,0.0,mobc_es_op
88,170_551,0.0,mobc_es_op
89,174_555,0.736842105263158,mobc_es_op
90,175_559,0.0,mobc_es_op
91,175_561,0.0,mobc_es_op
92,177_585,0.47014115092290987,mobc_es_op
93,178_591,0.0,mobc_es_op
94,178_684,0.4842767295597485,mobc_es_op
95,179_659,0.0,mobc_es_op
96,18_29,0.5,mobc_es_op
97,180_686,0.5010309278350515,mobc_es_op
98,181_599,0.25,mobc_es_op
99,181_600,0.0,mobc_es_op
100,183_604,0.45438121047877145,mobc_es_op
101,184_606,0.6176344086021505,mobc_es_op
102,185_665,0.3827160493827161,mobc_es_op
103,185_666,0.6480331262939959,mobc_es_op
104,185_667,0.0,mobc_es_op
105,186_668,0.26706586826347306,mobc_es_op
106,186_669,0.0,mobc_es_op
107,187_618,0.7609756097560976,mobc_es_op
108,187_619,0.1333333333333333,mobc_es_op
109,19_30,0.0,mobc_es_op
110,190_628,0.3709677419354839,mobc_es_op
111,190_629,0.0,mobc_es_op
112,190_674,0.43157894736842106,mobc_es_op
113,191_630,0.43723143032535294,mobc_es_op
114,191_631,0.5866910866910866,mobc_es_op
115,191_675,0.10256410256410253,mobc_es_op
116,192_635,0.0,mobc_es_op
117,193_723,0.3473372781065089,mobc_es_op
118,194_639,0.602025618111409,mobc_es_op
119,194_678,0.36811023622047245,mobc_es_op
120,195_642,0.42867797874324076,mobc_es_op
121,196_644,0.21193092621664045,mobc_es_op
122,197_645,0.6038121170864533,mobc_es_op
123,197_646,0.514344262295082,mobc_es_op
124,197_647,0.5333333333333333,mobc_es_op
125,197_648,0.5,mobc_es_op
126,197_649,0.5097259062776304,mobc_es_op
127,197_650,0.43333333333333335,mobc_es_op
128,197_651,0.37615384615384617,mobc_es_op
129,198_682,0.45432098765432094,mobc_es_op
130,199_657,0.3669430833019224,mobc_es_op
131,200_658,0.0,mobc_es_op
132,201_660,0.0,mobc_es_op
133,202_661,0.6506972559604138,mobc_es_op
134,203_662,0.516156462585034,mobc_es_op
135,204_663,0.16365202411714036,mobc_es_op
136,205_664,0.5777953066456321,mobc_es_op
