,assay_id,auc,descriptor
0,1_1,1.0,mobc_es_op
1,10_19,0.0,mobc_es_op
2,10_20,0.4117647058823529,mobc_es_op
3,100_277,0.3939393939393939,mobc_es_op
4,100_278,0.5625,mobc_es_op
5,104_291,0.29166666666666663,mobc_es_op
6,105_355,0.3214285714285714,mobc_es_op
7,105_369,0.5714285714285714,mobc_es_op
8,105_361,0.0,mobc_es_op
9,105_378,0.923076923076923,mobc_es_op
10,105_352,0.3846153846153846,mobc_es_op
11,104_289,0.2564102564102564,mobc_es_op
12,105_377,0.0,mobc_es_op
13,105_375,0.7142857142857143,mobc_es_op
14,104_325,0.125,mobc_es_op
15,104_297,0.5555555555555556,mobc_es_op
16,104_295,0.0,mobc_es_op
17,104_299,0.7083333333333334,mobc_es_op
18,104_300,0.6875,mobc_es_op
19,104_326,0.8888888888888888,mobc_es_op
20,104_319,0.0,mobc_es_op
21,104_323,0.6,mobc_es_op
22,104_334,0.0,mobc_es_op
23,105_339,0.49090909090909096,mobc_es_op
24,105_341,0.31250000000000006,mobc_es_op
25,105_360,0.3846153846153846,mobc_es_op
26,105_362,0.3541666666666667,mobc_es_op
27,105_374,0.8181818181818182,mobc_es_op
28,105_382,0.6363636363636364,mobc_es_op
29,105_385,0.4444444444444444,mobc_es_op
30,105_391,0.7777777777777778,mobc_es_op
31,106_392,0.2777777777777778,mobc_es_op
32,108_394,0.5416666666666667,mobc_es_op
33,109_395,0.32499999999999996,mobc_es_op
34,11_21,0.5555555555555556,mobc_es_op
35,11_22,1.0,mobc_es_op
36,110_396,0.0,mobc_es_op
37,110_397,0.3846153846153846,mobc_es_op
38,110_398,0.3621621621621622,mobc_es_op
39,110_399,0.6627906976744187,mobc_es_op
40,110_400,0.5365853658536586,mobc_es_op
41,110_401,0.09756097560975607,mobc_es_op
42,111_402,0.717948717948718,mobc_es_op
43,112_406,0.0,mobc_es_op
44,113_407,0.38095238095238093,mobc_es_op
45,114_408,0.0,mobc_es_op
46,115_409,0.6,mobc_es_op
47,116_411,0.4999999999999999,mobc_es_op
48,116_412,0.0,mobc_es_op
49,116_413,0.0,mobc_es_op
50,116_414,0.0,mobc_es_op
51,116_415,0.8461538461538461,mobc_es_op
52,116_416,0.0,mobc_es_op
